theta,r_bass,r_mid,r_treb
0.0,-0.3889952334602718,-0.3396864737050842,-0.2518379910861326
1.4007782101167314,-0.2,-0.2,-0.2
2.801556420233463,-0.35595379530766014,-0.28650978786373865,-0.24084136978266044
4.202334630350194,0.2,0.2,0.2
5.603112840466926,-0.39862141825490033,-0.3426957457755326,-0.2518706517602599
7.003891050583658,-0.2,-0.2,-0.2
8.404669260700388,-0.2522014042079324,-0.3118557909693644,-0.23241371238055605
9.80544747081712,0.2,0.2,0.2
11.206225680933851,-0.34062976869232375,-0.2942725767173652,-0.22630270094160992
12.607003891050583,-0.2,-0.2,-0.2
14.007782101167315,-0.4293288299853819,-0.30726365392308985,-0.19242711515708713
15.408560311284045,0.2,0.2,0.2
16.809338521400775,-0.3673838836311758,-0.3246357727111373,-0.20931916074264786
18.21011673151751,-0.2,-0.2,-0.2
19.61089494163424,-0.31500440384477935,-0.35175984510402925,-0.15602514632925207
21.011673151750973,0.2,0.2,0.2
22.412451361867703,-0.2990940171245163,-0.28960235092755826,-0.014754880627700707
23.813229571984433,-0.2,-0.2,-0.2
25.214007782101167,-0.36458319898332997,-0.31945791092920967,-0.010669358944733968
26.614785992217897,0.2,0.2,0.2
28.01556420233463,-0.3141908080086765,-0.33680562705246025,-0.05954554457586633
29.41634241245136,-0.2,-0.2,-0.2
30.81712062256809,-0.33379334898894925,-0.38493860363570265,-0.00483240982054229
32.217898832684824,0.2,0.2,0.2
33.61867704280155,-0.2872953647926573,-0.27539128746687913,-0.02555023421408532
35.019455252918284,-0.2,-0.2,-0.2
36.42023346303502,-0.24286899294957282,-0.24738619991277896,-0.06984127593941301
37.82101167315175,0.2,0.2,0.2
39.22178988326848,-0.3238436862892803,-0.35015794821567875,-0.04074177285802234
40.62256809338521,-0.2,-0.2,-0.2
42.023346303501945,-0.0664778470873896,-0.10178975737874638,-0.2379702793697455
43.42412451361867,0.2,0.2,0.2
44.824902723735406,0.0026671952141756085,0.04745854193176611,-0.09679702670732973
46.22568093385214,-0.2,-0.2,-0.2
47.626459143968866,-0.04147108440949909,0.0810967480872441,0.0001996070146142415
49.0272373540856,0.2,0.2,0.2
50.42801556420233,0.048260604912132896,0.04295611201941777,-0.03243818616572346
51.82879377431906,-0.2,-0.2,-0.2
53.22957198443579,0.03023556991941868,0.05902320192021464,-0.06554704893800652
54.63035019455253,0.2,0.2,0.2
56.03112840466926,0.03576320498333866,0.06214843271590179,-0.012655510204353166
57.43190661478599,-0.2,-0.2,-0.2
58.83268482490272,-0.10795135023878254,0.023236650071237673,-0.004736951346273905
60.233463035019454,0.2,0.2,0.2
61.63424124513618,-0.07001401321544841,0.0579704969278696,-0.021839632097538645
63.035019455252915,-0.2,-0.2,-0.2
64.43579766536965,0.05333829692077934,0.035988389574720885,-0.038642750199235104
65.83657587548637,0.2,0.2,0.2
67.2373540856031,0.0363756700348901,0.07303241516289016,-0.11403152451087308
68.63813229571984,-0.2,-0.2,-0.2
70.03891050583657,-0.03263303110910733,0.04881945589050767,0.027284398081178277
71.43968871595331,0.2,0.2,0.2
72.84046692607004,0.045444701360880795,0.07572116767071041,0.04770954177584647
74.24124513618676,-0.2,-0.2,-0.2
75.6420233463035,0.0020642957388521815,0.057055282574289205,0.07878279602084452
77.04280155642023,0.2,0.2,0.2
78.44357976653696,0.0688177312833398,0.081870181964781,0.0340870198510391
79.8443579766537,-0.2,-0.2,-0.2
81.24513618677042,0.030223485084550413,0.09137958088914987,-0.0017901550684579234
82.64591439688715,0.2,0.2,0.2
84.04669260700389,-0.023468563473366434,0.07145640950108201,0.05368074640697289
85.44747081712062,-0.2,-0.2,-0.2
86.84824902723734,0.09941219903098784,0.0777564916432374,0.0440584367846102
88.24902723735408,0.2,0.2,0.2
89.64980544747081,-0.021118066500154322,0.067750471003513,-0.020757417815071733
91.05058365758754,-0.2,-0.2,-0.2
92.45136186770428,0.10915610251750764,0.07646190415392051,0.06619923490408695
93.852140077821,0.2,0.2,0.2
95.25291828793773,0.040880087701505086,0.034897600017779196,0.040244680549108694
96.65369649805447,-0.2,-0.2,-0.2
98.0544747081712,0.07102692226039431,0.06738053258151416,0.08580455589813682
99.45525291828793,0.2,0.2,0.2
100.85603112840467,0.00242513339942952,0.05547013847658194,0.06979171537840781
102.25680933852139,-0.2,-0.2,-0.2
103.65758754863812,0.07540675803822708,0.09046859734767583,0.03698520674025021
105.05836575875486,0.2,0.2,0.2
106.45914396887159,0.07534858885905005,0.07121059037821696,0.012252793052371248
107.85992217898831,-0.2,-0.2,-0.2
109.26070038910505,0.060920703405480954,0.0834440504467001,-0.09475336990751525
110.66147859922178,0.2,0.2,0.2
112.06225680933852,0.055999977942553944,0.05276780561578739,0.04170139126003198
113.46303501945525,-0.2,-0.2,-0.2
114.86381322957197,0.10877939170209401,0.08969202634612983,-0.07891199548142619
116.26459143968872,0.2,0.2,0.2
117.66536964980544,0.04721635196733264,0.10052165484705784,-0.0090172632127475
119.06614785992217,-0.2,-0.2,-0.2
120.46692607003891,0.06415704318503285,0.06970194389633634,0.004708906527619743
121.86770428015564,0.2,0.2,0.2
123.26848249027236,0.0438417574759105,0.07259481657294763,0.017302961246666436
124.6692607003891,-0.2,-0.2,-0.2
126.07003891050583,0.06101089895810892,0.05644768003563271,0.008337844016206816
127.47081712062256,0.2,0.2,0.2
128.8715953307393,0.11637302784274822,0.054305226335573546,0.005177861490571424
130.27237354085602,-0.2,-0.2,-0.2
131.67315175097275,0.07044114217930553,0.05229236318870997,-0.0009542869924063167
133.07392996108948,0.2,0.2,0.2
134.4747081712062,0.07458644722572683,0.07782245939575468,-0.018067319953138733
135.87548638132296,-0.2,-0.2,-0.2
137.27626459143968,0.06328720799973454,0.042879849327806654,0.019320681923042798
138.6770428015564,0.2,0.2,0.2
140.07782101167314,0.04291488031630269,0.08012953632048787,-0.14296044085627604
141.47859922178986,-0.2,-0.2,-0.2
142.87937743190662,0.03444229180129027,0.04833360566118624,0.04436809015203957
144.28015564202335,0.2,0.2,0.2
145.68093385214007,0.07412155767094897,0.0704105603337589,0.020162992539551932
147.0817120622568,-0.2,-0.2,-0.2
148.48249027237352,0.08693861395319367,0.046394324932870205,0.030761453292872366
149.88326848249025,0.2,0.2,0.2
151.284046692607,0.06622780462550494,0.0699670191863672,0.05619889316436671
152.68482490272373,-0.2,-0.2,-0.2
154.08560311284046,0.12384041175811332,0.07748989340892698,0.05481020155081264
155.4863813229572,0.2,0.2,0.2
156.8871595330739,-0.025763657037830553,0.059797137970940537,0.06561022613342628
158.28793774319064,-0.2,-0.2,-0.2
159.6887159533074,0.06352672356415791,0.060356778954521906,0.03633382928449804
161.08949416342412,0.2,0.2,0.2
162.49027237354085,0.10098324081083856,0.027141700185584733,0.02929299770310211
163.89105058365757,-0.2,-0.2,-0.2
165.2918287937743,0.126216505480943,0.08962224901427601,-0.008982968598633338
166.69260700389103,0.2,0.2,0.2
168.09338521400778,0.032093546470588284,0.034571999339243216,0.05493444425936708
169.4941634241245,-0.2,-0.2,-0.2
170.89494163424123,0.0810563057348277,0.07766364547971154,0.09091965916394742
172.29571984435796,0.2,0.2,0.2
173.6964980544747,0.09398888816117354,0.0692561879496332,0.07974394640944227
175.09727626459141,-0.2,-0.2,-0.2
176.49805447470817,0.08344542771045846,0.09128921902225043,0.0493772655315041
177.8988326848249,0.2,0.2,0.2
179.29961089494162,0.06662172887809614,0.05322857716221466,-0.006531472481699683
180.70038910505835,-0.2,-0.2,-0.2
182.10116731517508,0.08108600689974171,0.07578433881602926,0.07708590464528073
183.50194552529183,0.2,0.2,0.2
184.90272373540856,0.10954446279719039,0.07399184422375268,0.07643925337099525
186.30350194552528,-0.2,-0.2,-0.2
187.704280155642,0.06474836070845408,0.07248762159471296,0.0633655621261994
189.10505836575874,0.2,0.2,0.2
190.50583657587546,0.15892978022152782,0.09591434397616375,0.07936244716180109
191.90661478599222,-0.2,-0.2,-0.2
193.30739299610894,0.05310386897902078,0.04269431041419138,0.0793226913285639
194.70817120622567,0.2,0.2,0.2
196.1089494163424,0.073224055135777,0.07152154693446078,0.08445050313028636
197.50972762645912,-0.2,-0.2,-0.2
198.91050583657585,0.10759628894499157,0.05183279099103708,0.0854086986102881
200.3112840466926,0.2,0.2,0.2
201.71206225680933,0.10862300002284574,0.11311698291154117,0.034240923182350454
203.11284046692606,-0.2,-0.2,-0.2
204.51361867704279,0.08686620241731481,0.0568311111027147,0.021131136163735287
205.9143968871595,0.2,0.2,0.2
207.31517509727624,0.11579363191619242,0.08303739493573109,-0.02663978092319626
208.715953307393,-0.2,-0.2,-0.2
210.11673151750972,0.07873166580599443,0.08377218863837063,0.05787670235925328
211.51750972762645,0.2,0.2,0.2
212.91828793774317,0.07660793952772108,0.09686868290680048,-0.041617450819470325
214.3190661478599,-0.2,-0.2,-0.2
215.71984435797663,0.14262458694739247,0.10889009543011273,0.10226500381667947
217.12062256809338,0.2,0.2,0.2
218.5214007782101,0.11841186624011157,0.09259855662250858,0.08787278896270749
219.92217898832683,-0.2,-0.2,-0.2
221.32295719844356,0.1366776887154347,0.07643563613625438,0.03878816542619636
222.7237354085603,0.2,0.2,0.2
224.12451361867704,0.0835252870457154,0.09029534220766491,0.03980274778156376
225.52529182879377,-0.2,-0.2,-0.2
226.9260700389105,0.0979690176771297,0.08226526159049984,0.08855999887801115
228.32684824902722,0.2,0.2,0.2
229.72762645914395,0.09337169798799412,0.06410466014097539,0.04948820176114182
231.12840466926068,-0.2,-0.2,-0.2
232.52918287937743,0.15540843532996257,0.08746278025129822,0.075347770061586
233.92996108949416,0.2,0.2,0.2
235.33073929961088,0.18259120168680176,0.10532771225893017,0.08737750157225473
236.7315175097276,-0.2,-0.2,-0.2
238.13229571984434,0.14125642706328212,0.12715804262256666,0.03606623163497529
239.53307392996106,0.2,0.2,0.2
240.93385214007782,0.08125634338942674,0.08464267214787591,0.07489484597148229
242.33463035019454,-0.2,-0.2,-0.2
243.73540856031127,0.11148460674724728,0.09838378199330258,0.08776156177835304
245.136186770428,0.2,0.2,0.2
246.53696498054472,0.07596626079711812,0.057522548804341225,0.09114124049769326
247.93774319066145,-0.2,-0.2,-0.2
249.3385214007782,0.14342580259533702,0.09175685273667754,0.05609578887715645
250.73929961089493,0.2,0.2,0.2
252.14007782101166,0.12360000682239468,0.09535987868644427,0.02281121735749759
253.54085603112838,-0.2,-0.2,-0.2
254.9416342412451,0.04381085046592768,0.062112596170324476,0.06433655540234827
256.34241245136184,0.2,0.2,0.2
257.7431906614786,0.12705938948533127,0.08971012036233829,0.049021944660642885
259.1439688715953,-0.2,-0.2,-0.2
260.54474708171205,0.08299083415091742,0.06940525404801688,-0.0015268940501094621
261.9455252918288,0.2,0.2,0.2
263.3463035019455,0.1288319295004739,0.071714740968124,0.07020455672419185
264.74708171206225,-0.2,-0.2,-0.2
266.14785992217895,0.07489678589190822,0.059642734892893144,0.053979612711241506
267.5486381322957,0.2,0.2,0.2
268.9494163424124,0.07401617431320305,0.07197922932048753,0.09545965834699363
270.35019455252916,-0.2,-0.2,-0.2
271.7509727626459,0.07019423085660659,0.07326942948135957,0.06098826605699179
273.1517509727626,0.2,0.2,0.2
274.55252918287937,0.07614611683736389,0.10156780300905337,0.05767853894326192
275.95330739299607,-0.2,-0.2,-0.2
277.3540856031128,0.07032288181331232,0.07161009734444386,0.08787061864520283
278.7548638132296,-0.2,0.2,0.2
280.1556420233463,0.21022845700593393,0.07269557360580138,0.06455685946265387
281.55642023346303,-0.2,-0.2,-0.2
282.9571984435797,0.05657986497356608,0.06425657166783993,0.12752104050687021
284.3579766536965,0.2,0.2,0.2
285.75875486381324,0.1286423385445798,0.08985667717910925,0.07668405732517469
287.15953307392994,-0.2,-0.2,-0.2
288.5603112840467,0.16974079008078738,0.09113488157266111,0.03243610638340028
289.9610894941634,0.2,0.2,0.2
291.36186770428014,0.04313203960192597,0.06380506529385442,0.07390266018747424
292.76264591439684,-0.2,-0.2,-0.2
294.1634241245136,0.0921508272821296,0.08227779520974654,0.08769005715287406
295.56420233463035,0.2,0.2,0.2
296.96498054474705,0.08056668620798495,0.08291354835429773,0.06937200698110992
298.3657587548638,-0.2,-0.2,-0.2
299.7665369649805,0.15413430736841788,0.1169464835380241,0.0666107206748836
301.16731517509726,0.2,0.2,0.2
302.568093385214,0.06492348473375571,0.044421707796745875,0.07113801315217122
303.9688715953307,-0.2,-0.2,-0.2
305.36964980544747,0.09828936984924633,0.09534985592087977,0.12168830777256052
306.77042801556416,0.2,0.2,0.2
308.1712062256809,-0.03895619377860943,0.09016338987814894,0.04632600070775519
309.5719844357976,-0.2,-0.2,-0.2
310.9727626459144,-0.10545578096670506,0.05459557680410273,0.07693374072488365
312.3735408560311,0.2,0.2,0.2
313.7743190661478,0.10669937576768958,0.07706400621518869,0.0883442481497244
315.1750972762646,-0.2,-0.2,-0.2
316.5758754863813,0.13183443382505625,0.08258431660123812,0.01746355662860577
317.97665369649803,0.2,0.2,0.2
319.3774319066148,0.12972841006291888,0.09717252813917025,0.09552617599671025
320.7782101167315,-0.2,-0.2,-0.2
322.17898832684824,0.15556061637915575,0.10350893190263924,0.05107678369897062
323.57976653696494,0.2,0.2,0.2
324.9805447470817,0.11888948489481665,0.11776797105897908,0.10007894943230998
326.38132295719845,-0.2,-0.2,-0.2
327.78210116731515,0.08713541160873482,0.07742842441366081,0.11213416233132223
329.1828793774319,0.2,0.2,0.2
330.5836575875486,0.1316883343002441,0.08434104827677037,0.1164505068759225
331.98443579766536,-0.2,-0.2,-0.2
333.38521400778205,0.09148548154591361,0.04000907403743276,0.1359524791194582
334.7859922178988,0.2,0.2,0.2
336.18677042801556,0.12040416747680058,0.07203288883134341,0.09702019490356241
337.58754863813226,-0.2,-0.2,-0.2
338.988326848249,0.12862480140233,0.06692116300271074,0.11306321630346998
340.3891050583657,0.2,0.2,0.2
341.78988326848247,0.12228298486498093,0.07737999113706626,0.10501184355387654
343.1906614785992,-0.2,-0.2,-0.2
344.5914396887159,0.10920414876622217,0.08138970336046937,0.1279203295033075
345.9922178988327,0.2,0.2,0.2
347.3929961089494,0.07578610473678829,0.08705024041032064,0.00885904486971075
348.79377431906613,-0.2,-0.2,-0.2
350.19455252918283,-0.30926664037501805,-0.3770978823508753,-0.03858153846375557
351.5953307392996,0.2,0.2,0.2
352.99610894941634,-0.9169295856166327,-0.4931716299033311,-0.17855788434246983
354.39688715953304,-0.2,-0.2,-0.2
355.7976653696498,-0.9169295856166327,-1.0,-0.9912055635031085
357.1984435797665,0.2,0.2,0.2
358.59922178988325,-0.9169295856166327,-1.0,-0.9912055635031085
360.0,-0.3889952334602718,-0.3396864737050842,-0.2518379910861326
